DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD,stationID
2024-02-18 14:00:00,22.4,,,,,,1,33,55,303,02t
2024-02-18 15:00:00,22.7,,,,,,0,33,55,342,02t
2024-02-18 16:00:00,24.8,,,,,,0,32,55,4,02t
2024-02-18 17:00:00,29.3,,,,,,0,32,56,353,02t
2024-02-18 18:00:00,34.2,,,,,,0,31,59,15,02t
2024-02-18 19:00:00,31.3,,,,,,0,30,63,357,02t
2024-02-18 20:00:00,23.6,,,,,,0,29,66,353,02t
2024-02-18 21:00:00,27.7,,,,,,0,29,68,353,02t
2024-02-18 22:00:00,26.3,,,,,,0,29,69,348,02t
2024-02-18 23:00:00,22.9,,,,,,0,29,70,348,02t
2024-02-19 00:00:00,21.7,,,,,,0,28,71,351,02t
2024-02-19 01:00:00,25.3,,,,,,0,28,72,4,02t
2024-02-19 02:00:00,23.1,,,,,,0,28,72,5,02t
2024-02-19 03:00:00,23.3,,,,,,0,28,73,354,02t
2024-02-19 04:00:00,21.9,,,,,,0,28,73,339,02t
2024-02-19 05:00:00,25.0,,,,,,0,28,73,341,02t
2024-02-19 06:00:00,25.1,,,,,,0,27,74,333,02t
2024-02-19 07:00:00,25.7,,,,,,0,28,74,37,02t
2024-02-19 08:00:00,25.5,,,,,,0,28,74,333,02t
2024-02-19 09:00:00,24.8,,,,,,0,29,71,5,02t
2024-02-19 10:00:00,21.9,,,,,,0,31,64,314,02t
2024-02-19 11:00:00,23.3,,,,,,1,33,57,304,02t
2024-02-19 12:00:00,18.2,,,,,,1,34,53,316,02t
2024-02-19 13:00:00,21.4,,,,,,1,34,52,306,02t
2024-02-19 14:00:00,19.1,,,,,,1,34,51,289,02t
2024-02-19 15:00:00,17.3,,,,,,1,33,53,300,02t
2024-02-19 16:00:00,17.0,,,,,,1,33,55,297,02t
2024-02-19 17:00:00,18.8,,,,,,1,32,57,314,02t
2024-02-19 18:00:00,18.1,,,,,,0,31,60,30,02t
2024-02-19 19:00:00,16.2,,,,,,0,30,63,46,02t
2024-02-19 20:00:00,18.5,,,,,,0,30,65,10,02t
2024-02-19 21:00:00,18.6,,,,,,0,30,68,19,02t
2024-02-19 22:00:00,16.1,,,,,,0,29,69,343,02t
2024-02-19 23:00:00,16.9,,,,,,0,29,70,322,02t
2024-02-20 00:00:00,18.6,,,,,,1,29,72,302,02t
2024-02-20 01:00:00,20.7,,,,,,0,29,73,324,02t
2024-02-20 02:00:00,14.3,,,,,,0,29,74,313,02t
2024-02-20 03:00:00,11.8,,,,,,0,29,74,343,02t
2024-02-20 04:00:00,15.5,,,,,,0,29,74,353,02t
2024-02-20 05:00:00,16.2,,,,,,0,28,75,26,02t
2024-02-20 06:00:00,18.4,,,,,,0,28,75,37,02t
2024-02-20 07:00:00,19.6,,,,,,0,28,75,311,02t
2024-02-20 08:00:00,22.7,,,,,,0,29,73,316,02t
2024-02-20 09:00:00,19.5,,,,,,1,30,68,286,02t
2024-02-20 10:00:00,18.2,,,,,,1,31,60,280,02t
2024-02-20 11:00:00,17.1,,,,,,1,33,54,299,02t
2024-02-20 12:00:00,13.8,,,,,,1,35,48,288,02t
2024-02-20 13:00:00,20.9,,,,,,1,35,46,313,02t
2024-02-20 14:00:00,23.9,,,,,,0,34,47,36,02t
2024-02-20 15:00:00,18.6,,,,,,0,34,47,355,02t
2024-02-20 16:00:00,18.3,,,,,,0,33,49,53,02t
2024-02-20 17:00:00,16.5,,,,,,0,33,54,355,02t
2024-02-20 18:00:00,17.3,,,,,,0,32,59,8,02t
2024-02-20 19:00:00,19.4,,,,,,0,31,62,360,02t
2024-02-20 20:00:00,21.6,,,,,,1,30,65,19,02t
2024-02-20 21:00:00,19.2,,,,,,0,30,67,3,02t
2024-02-20 22:00:00,24.5,,,,,,0,30,69,5,02t
2024-02-20 23:00:00,23.9,,,,,,0,30,70,336,02t
2024-02-21 00:00:00,24.8,,,,,,0,29,70,341,02t
2024-02-21 01:00:00,19.9,,,,,,0,29,71,339,02t
2024-02-21 02:00:00,19.9,,,,,,0,29,71,355,02t
2024-02-21 03:00:00,23.9,,,,,,0,29,72,28,02t
2024-02-21 04:00:00,23.5,,,,,,0,29,72,0,02t
2024-02-21 05:00:00,22.9,,,,,,0,29,72,4,02t
2024-02-21 06:00:00,19.1,,,,,,0,29,73,13,02t
2024-02-21 07:00:00,20.5,,,,,,0,29,73,32,02t
2024-02-21 08:00:00,22.1,,,,,,0,30,73,25,02t
2024-02-21 09:00:00,23.6,,,,,,0,31,69,15,02t
2024-02-21 10:00:00,18.4,,,,,,1,32,64,310,02t
2024-02-21 11:00:00,20.4,,,,,,1,33,61,323,02t
2024-02-21 12:00:00,16.8,,,,,,1,34,54,324,02t
2024-02-21 13:00:00,16.7,,,,,,0,34,51,11,02t
2024-02-21 14:00:00,18.2,,,,,,0,34,51,358,02t
2024-02-21 15:00:00,18.7,,,,,,0,33,50,26,02t
2024-02-21 16:00:00,19.2,,,,,,0,33,51,4,02t
2024-02-21 17:00:00,18.4,,,,,,1,33,53,12,02t
2024-02-21 18:00:00,19.2,,,,,,0,32,59,28,02t
2024-02-21 19:00:00,20.8,,,,,,0,31,62,9,02t
2024-02-21 20:00:00,20.5,,,,,,0,30,64,13,02t
2024-02-21 21:00:00,21.1,,,,,,0,30,67,10,02t
2024-02-21 22:00:00,18.1,,,,,,0,30,68,3,02t
2024-02-21 23:00:00,17.9,,,,,,0,30,69,343,02t
2024-02-22 00:00:00,20.0,,,,,,0,29,70,347,02t
2024-02-22 01:00:00,22.8,,,,,,0,29,71,9,02t
2024-02-22 02:00:00,20.6,,,,,,0,29,72,317,02t
2024-02-22 03:00:00,15.9,,,,,,0,29,72,353,02t
2024-02-22 04:00:00,16.2,,,,,,0,29,72,26,02t
2024-02-22 05:00:00,18.6,,,,,,0,29,72,8,02t
2024-02-22 06:00:00,18.6,,,,,,0,29,72,20,02t
2024-02-22 07:00:00,19.1,,,,,,0,29,71,21,02t
2024-02-22 08:00:00,21.2,,,,,,0,30,71,340,02t
2024-02-22 09:00:00,19.7,,,,,,1,30,68,291,02t
2024-02-22 10:00:00,20.4,,,,,,1,32,65,288,02t
2024-02-22 11:00:00,21.9,,,,,,1,33,59,313,02t
2024-02-22 12:00:00,20.1,,,,,,1,34,52,316,02t
2024-02-22 13:00:00,19.5,,,,,,1,35,50,284,02t
2024-02-22 14:00:00,15.4,,,,,,1,34,51,278,02t
2024-02-22 15:00:00,22.0,,,,,,1,34,51,290,02t
2024-02-22 16:00:00,19.3,,,,,,1,34,51,294,02t
2024-02-22 17:00:00,23.7,,,,,,1,33,52,312,02t
2024-02-22 18:00:00,20.6,,,,,,0,32,56,32,02t
2024-02-22 19:00:00,20.7,,,,,,0,31,61,3,02t
2024-02-22 20:00:00,25.2,,,,,,0,30,65,8,02t
2024-02-22 21:00:00,21.0,,,,,,0,30,67,27,02t
2024-02-22 22:00:00,17.2,,,,,,0,30,69,50,02t
2024-02-22 23:00:00,14.3,,,,,,0,30,70,0,02t
2024-02-23 00:00:00,14.4,,,,,,0,29,71,350,02t
2024-02-23 01:00:00,15.3,,,,,,0,29,72,3,02t
2024-02-23 02:00:00,16.8,,,,,,0,29,72,10,02t
2024-02-23 03:00:00,17.7,,,,,,0,29,73,15,02t
2024-02-23 04:00:00,18.2,,,,,,0,29,73,26,02t
2024-02-23 05:00:00,19.2,,,,,,0,29,73,23,02t
2024-02-23 06:00:00,17.5,,,,,,0,29,73,2,02t
2024-02-23 07:00:00,24.2,,,,,,0,29,74,6,02t
2024-02-23 08:00:00,19.6,,,,,,0,29,73,5,02t
2024-02-23 09:00:00,16.3,,,,,,1,31,70,286,02t
2024-02-23 10:00:00,19.9,,,,,,1,32,62,283,02t
2024-02-23 11:00:00,23.3,,,,,,1,34,54,284,02t
2024-02-23 12:00:00,22.0,,,,,,1,35,50,280,02t
2024-02-23 13:00:00,19.9,,,,,,1,35,49,282,02t
2024-02-23 14:00:00,21.3,,,,,,2,35,47,274,02t
2024-02-23 15:00:00,15.0,,,,,,1,35,47,285,02t
2024-02-23 16:00:00,19.8,,,,,,1,34,47,275,02t
2024-02-23 17:00:00,24.2,,,,,,0,34,50,340,02t
2024-02-23 18:00:00,24.3,,,,,,0,33,56,349,02t
2024-02-23 19:00:00,24.3,,,,,,0,31,62,359,02t
2024-02-23 20:00:00,22.3,,,,,,0,31,64,8,02t
2024-02-23 21:00:00,23.2,,,,,,0,31,67,19,02t
2024-02-23 22:00:00,20.6,,,,,,0,30,69,341,02t
2024-02-23 23:00:00,20.7,,,,,,0,30,70,355,02t
2024-02-24 00:00:00,21.7,,,,,,0,30,70,25,02t
2024-02-24 01:00:00,27.2,,,,,,0,30,71,21,02t
2024-02-24 02:00:00,15.7,,,,,,0,30,71,11,02t
2024-02-24 03:00:00,17.6,,,,,,0,29,72,1,02t
2024-02-24 04:00:00,16.3,,,,,,0,29,72,334,02t
2024-02-24 05:00:00,20.5,,,,,,0,29,72,308,02t
2024-02-24 06:00:00,17.4,,,,,,0,29,73,299,02t
2024-02-24 07:00:00,21.8,,,,,,0,29,74,315,02t
2024-02-24 08:00:00,16.0,,,,,,0,30,73,346,02t
2024-02-24 09:00:00,17.1,,,,,,1,31,70,319,02t
2024-02-24 10:00:00,17.9,,,,,,0,32,64,331,02t
2024-02-24 11:00:00,24.0,,,,,,2,34,54,276,02t
2024-02-24 12:00:00,22.6,,,,,,1,35,51,282,02t
2024-02-24 13:00:00,23.6,,,,,,1,35,48,273,02t
2024-02-24 14:00:00,27.2,,,,,,1,35,47,275,02t
2024-02-24 15:00:00,24.2,,,,,,1,35,46,286,02t
2024-02-24 16:00:00,26.6,,,,,,1,34,46,289,02t
2024-02-24 17:00:00,26.9,,,,,,0,34,49,313,02t
2024-02-24 18:00:00,26.8,,,,,,0,33,53,325,02t
2024-02-24 19:00:00,30.5,,,,,,0,32,60,340,02t
2024-02-24 20:00:00,22.3,,,,,,0,31,64,30,02t
2024-02-24 21:00:00,19.9,,,,,,0,31,66,2,02t
2024-02-24 22:00:00,24.2,,,,,,0,30,68,351,02t
2024-02-24 23:00:00,24.7,,,,,,0,30,68,9,02t
2024-02-25 00:00:00,21.5,,,,,,0,30,69,28,02t
2024-02-25 01:00:00,17.1,,,,,,1,30,70,310,02t
2024-02-25 02:00:00,13.5,,,,,,1,30,70,327,02t
2024-02-25 03:00:00,14.6,,,,,,0,30,71,355,02t
2024-02-25 04:00:00,14.7,,,,,,0,29,72,321,02t
2024-02-25 05:00:00,18.3,,,,,,1,29,73,312,02t
2024-02-25 06:00:00,19.8,,,,,,1,29,73,308,02t
2024-02-25 07:00:00,22.1,,,,,,0,29,74,300,02t
2024-02-25 08:00:00,16.6,,,,,,1,30,74,303,02t
2024-02-25 09:00:00,15.6,,,,,,2,31,71,272,02t
2024-02-25 10:00:00,13.4,,,,,,1,32,65,275,02t
2024-02-25 11:00:00,20.9,,,,,,1,34,57,273,02t
2024-02-25 12:00:00,20.7,,,,,,0,35,51,335,02t
2024-02-25 13:00:00,23.5,,,,,,0,36,47,300,02t
2024-02-25 14:00:00,22.1,,,,,,0,36,47,313,02t
2024-02-25 15:00:00,21.5,,,,,,0,36,46,312,02t
2024-02-25 16:00:00,21.7,,,,,,0,35,46,359,02t
2024-02-25 17:00:00,15.4,,,,,,0,34,51,357,02t
2024-02-25 18:00:00,25.1,,,,,,0,33,56,322,02t
2024-02-25 19:00:00,22.3,,,,,,0,32,60,310,02t
2024-02-25 20:00:00,24.0,,,,,,0,31,62,331,02t
2024-02-25 21:00:00,25.6,,,,,,1,31,65,318,02t
2024-02-25 22:00:00,20.1,,,,,,1,31,68,7,02t
2024-02-25 23:00:00,18.1,,,,,,0,30,69,6,02t
2024-02-26 00:00:00,20.1,,,,,,0,30,70,22,02t
2024-02-26 01:00:00,19.2,,,,,,0,30,69,24,02t
2024-02-26 02:00:00,20.4,,,,,,0,30,70,15,02t
2024-02-26 03:00:00,25.1,,,,,,0,30,70,358,02t
2024-02-26 04:00:00,21.6,,,,,,0,29,70,352,02t
2024-02-26 05:00:00,20.8,,,,,,0,29,71,359,02t
2024-02-26 06:00:00,22.5,,,,,,0,29,71,28,02t
2024-02-26 07:00:00,27.7,,,,,,0,29,72,50,02t
2024-02-26 08:00:00,28.1,,,,,,0,30,72,29,02t
2024-02-26 09:00:00,24.5,,,,,,0,31,70,317,02t
2024-02-26 10:00:00,31.6,,,,,,1,32,66,301,02t
2024-02-26 11:00:00,35.7,,,,,,0,34,60,308,02t
2024-02-26 12:00:00,38.3,,,,,,0,35,54,317,02t
2024-02-26 13:00:00,40.6,,,,,,0,35,50,282,02t
2024-02-26 14:00:00,45.2,,,,,,0,36,48,316,02t
2024-02-26 15:00:00,45.1,,,,,,0,35,49,279,02t
2024-02-26 16:00:00,44.5,,,,,,1,35,50,276,02t
2024-02-26 17:00:00,43.2,,,,,,1,34,52,302,02t
2024-02-26 18:00:00,36.9,,,,,,1,33,58,275,02t
2024-02-26 19:00:00,33.0,,,,,,1,32,62,290,02t
2024-02-26 20:00:00,36.7,,,,,,0,31,64,341,02t
2024-02-26 21:00:00,31.7,,,,,,0,31,66,327,02t
2024-02-26 22:00:00,30.5,,,,,,1,31,67,360,02t
2024-02-26 23:00:00,32.9,,,,,,0,31,67,15,02t
2024-02-27 00:00:00,30.7,,,,,,1,30,68,12,02t
2024-02-27 01:00:00,28.8,,,,,,0,30,69,1,02t
2024-02-27 02:00:00,26.7,,,,,,0,30,70,356,02t
2024-02-27 03:00:00,25.0,,,,,,0,30,71,344,02t
2024-02-27 04:00:00,26.7,,,,,,0,30,72,321,02t
2024-02-27 05:00:00,29.4,,,,,,0,29,72,331,02t
2024-02-27 06:00:00,35.0,,,,,,0,29,73,322,02t
2024-02-27 07:00:00,32.2,,,,,,0,29,74,329,02t
2024-02-27 08:00:00,35.3,,,,,,0,30,73,315,02t
2024-02-27 09:00:00,36.6,,,,,,1,31,69,307,02t
2024-02-27 10:00:00,41.7,,,,,,0,32,63,335,02t
2024-02-27 11:00:00,40.0,,,,,,1,34,58,297,02t
2024-02-27 12:00:00,41.3,,,,,,1,35,54,300,02t
2024-02-27 13:00:00,41.2,,,,,,0,35,50,303,02t
2024-02-27 14:00:00,46.6,,,,,,0,35,49,290,02t
2024-02-27 15:00:00,49.4,,,,,,0,35,46,288,02t
2024-02-27 16:00:00,53.1,,,,,,0,35,46,77,02t
2024-02-27 17:00:00,52.5,,,,,,1,35,48,293,02t
2024-02-27 18:00:00,49.2,,,,,,0,33,53,312,02t
2024-02-27 19:00:00,46.1,,,,,,0,32,58,313,02t
2024-02-27 20:00:00,41.2,,,,,,1,32,62,301,02t
2024-02-27 21:00:00,41.7,,,,,,1,31,64,326,02t
2024-02-27 22:00:00,40.9,,,,,,0,31,63,1,02t
2024-02-27 23:00:00,39.8,,,,,,0,31,64,37,02t
2024-02-01 00:00:00,48.7,,,,,,0,27,0,0,03t
2024-02-01 01:00:00,50.1,,,,,,0,27,0,0,03t
2024-02-01 02:00:00,43.3,,,,,,0,26,0,0,03t
2024-02-01 03:00:00,46.3,,,,,,0,26,0,0,03t
2024-02-01 04:00:00,44.3,,,,,,0,26,0,0,03t
2024-02-01 05:00:00,43.3,,,,,,0,26,0,0,03t
2024-02-01 06:00:00,49.5,,,,,,0,26,0,0,03t
2024-02-01 07:00:00,53.2,,,,,,0,27,0,0,03t
2024-02-01 08:00:00,57.7,,,,,,0,0,0,0,03t
2024-02-01 09:00:00,48.9,,,,,,0,0,0,0,03t
2024-02-01 10:00:00,42.3,,,,,,0,31,0,0,03t
2024-02-01 11:00:00,40.9,,,,,,0,32,0,0,03t
2024-02-01 12:00:00,35.5,,,,,,0,33,0,0,03t
2024-02-01 13:00:00,30.8,,,,,,0,33,0,0,03t
2024-02-01 14:00:00,28.7,,,,,,0,32,0,0,03t
2024-02-01 15:00:00,32.9,,,,,,0,32,0,0,03t
2024-02-01 16:00:00,33.2,,,,,,0,32,0,0,03t
2024-02-01 17:00:00,30.9,,,,,,0,31,0,0,03t
2024-02-01 18:00:00,27.9,,,,,,0,29,0,0,03t
2024-02-01 19:00:00,26.1,,,,,,0,28,0,0,03t
2024-02-01 20:00:00,25.2,,,,,,0,28,0,0,03t
2024-02-01 21:00:00,30.5,,,,,,0,28,0,0,03t
2024-02-01 22:00:00,28.1,,,,,,0,28,0,0,03t
2024-02-01 23:00:00,24.9,,,,,,0,27,0,0,03t
2024-02-02 00:00:00,27.9,,,,,,0,27,0,0,03t
2024-02-02 01:00:00,25.1,,,,,,0,27,0,0,03t
2024-02-02 02:00:00,21.1,,,,,,0,27,0,0,03t
2024-02-02 03:00:00,20.7,,,,,,0,26,0,0,03t
2024-02-02 04:00:00,22.6,,,,,,0,26,0,0,03t
2024-02-02 05:00:00,24.3,,,,,,0,27,0,0,03t
2024-02-02 06:00:00,30.3,,,,,,0,27,0,0,03t
2024-02-02 07:00:00,28.8,,,,,,0,28,0,0,03t
2024-02-02 08:00:00,35.7,,,,,,0,29,0,0,03t
2024-02-02 09:00:00,34.4,,,,,,0,30,0,0,03t
2024-02-02 10:00:00,36.7,,,,,,0,32,0,0,03t
2024-02-02 11:00:00,35.9,,,,,,0,32,0,0,03t
2024-02-02 12:00:00,33.8,,,,,,0,32,0,0,03t
2024-02-02 13:00:00,30.3,,,,,,0,33,0,0,03t
2024-02-02 14:00:00,28.2,,,,,,0,32,0,0,03t
2024-02-02 15:00:00,33.7,,,,,,0,32,0,0,03t
2024-02-02 16:00:00,37.1,,,,,,0,32,0,0,03t
2024-02-02 17:00:00,39.7,,,,,,0,32,0,0,03t
2024-02-02 18:00:00,35.8,,,,,,0,30,0,0,03t
2024-02-02 19:00:00,30.2,,,,,,0,29,0,0,03t
2024-02-02 20:00:00,28.8,,,,,,0,29,0,0,03t
2024-02-02 21:00:00,34.4,,,,,,0,28,0,0,03t
2024-02-02 22:00:00,29.1,,,,,,0,28,0,0,03t
2024-02-02 23:00:00,27.8,,,,,,0,28,0,0,03t
2024-02-03 00:00:00,23.5,,,,,,0,28,0,0,03t
2024-02-03 01:00:00,21.6,,,,,,0,27,0,0,03t
2024-02-03 02:00:00,24.6,,,,,,0,27,0,0,03t
2024-02-03 03:00:00,26.1,,,,,,0,27,0,0,03t
2024-02-03 04:00:00,25.2,,,,,,0,27,0,0,03t
2024-02-03 05:00:00,27.3,,,,,,0,27,0,0,03t
2024-02-03 06:00:00,34.8,,,,,,0,27,0,0,03t
2024-02-03 07:00:00,38.7,,,,,,0,28,0,0,03t
2024-02-03 08:00:00,40.3,,,,,,0,29,0,0,03t
2024-02-03 09:00:00,42.8,,,,,,0,31,0,0,03t
2024-02-03 10:00:00,38.1,,,,,,0,31,0,0,03t
2024-02-03 11:00:00,36.4,,,,,,0,32,0,0,03t
2024-02-03 12:00:00,34.1,,,,,,0,33,0,0,03t
2024-02-03 13:00:00,32.9,,,,,,0,32,0,0,03t
2024-02-03 14:00:00,30.6,,,,,,0,32,0,0,03t
2024-02-03 15:00:00,31.8,,,,,,0,32,0,0,03t
2024-02-03 16:00:00,36.8,,,,,,0,32,0,0,03t
2024-02-03 17:00:00,34.3,,,,,,0,31,0,0,03t
2024-02-03 18:00:00,36.3,,,,,,0,30,0,0,03t
2024-02-03 19:00:00,32.7,,,,,,0,29,0,0,03t
2024-02-03 20:00:00,34.2,,,,,,0,29,0,0,03t
2024-02-03 21:00:00,36.6,,,,,,0,28,0,0,03t
2024-02-03 22:00:00,30.8,,,,,,0,28,0,0,03t
2024-02-03 23:00:00,27.4,,,,,,0,28,0,0,03t
2024-02-04 00:00:00,25.4,,,,,,0,28,0,0,03t
2024-02-04 01:00:00,25.5,,,,,,0,27,0,0,03t
2024-02-04 02:00:00,23.4,,,,,,0,27,0,0,03t
2024-02-04 03:00:00,23.5,,,,,,0,27,0,0,03t
2024-02-04 04:00:00,25.9,,,,,,0,27,0,0,03t
2024-02-04 05:00:00,27.4,,,,,,0,27,0,0,03t
2024-02-04 06:00:00,29.9,,,,,,0,27,0,0,03t
2024-02-04 07:00:00,31.9,,,,,,0,28,0,0,03t
2024-02-04 08:00:00,37.4,,,,,,0,29,0,0,03t
2024-02-04 09:00:00,34.8,,,,,,0,31,0,0,03t
2024-02-04 10:00:00,35.2,,,,,,0,33,0,0,03t
2024-02-04 11:00:00,34.8,,,,,,0,32,0,0,03t
2024-02-04 12:00:00,36.6,,,,,,0,33,0,0,03t
2024-02-04 13:00:00,34.8,,,,,,0,33,0,0,03t
2024-02-04 14:00:00,33.3,,,,,,0,32,0,0,03t
2024-02-04 15:00:00,29.2,,,,,,0,32,0,0,03t
2024-02-04 16:00:00,31.3,,,,,,0,33,0,0,03t
2024-02-04 17:00:00,32.7,,,,,,0,32,0,0,03t
2024-02-04 18:00:00,34.3,,,,,,0,30,0,0,03t
2024-02-04 19:00:00,32.3,,,,,,0,29,0,0,03t
2024-02-04 20:00:00,36.8,,,,,,0,29,0,0,03t
2024-02-04 21:00:00,33.9,,,,,,0,29,0,0,03t
2024-02-04 22:00:00,32.6,,,,,,0,28,0,0,03t
2024-02-04 23:00:00,30.7,,,,,,0,28,0,0,03t
2024-02-05 00:00:00,31.8,,,,,,0,28,0,0,03t
2024-02-05 01:00:00,27.0,,,,,,0,27,0,0,03t
2024-02-05 02:00:00,29.3,,,,,,0,27,0,0,03t
2024-02-05 03:00:00,28.4,,,,,,0,26,0,0,03t
2024-02-05 04:00:00,33.2,,,,,,0,26,0,0,03t
2024-02-05 05:00:00,37.5,,,,,,0,26,0,0,03t
2024-02-05 06:00:00,42.6,,,,,,0,26,0,0,03t
2024-02-05 07:00:00,40.6,,,,,,0,27,0,0,03t
2024-02-05 08:00:00,50.5,,,,,,0,29,0,0,03t
2024-02-05 09:00:00,39.2,,,,,,0,30,0,0,03t
2024-02-05 10:00:00,42.0,,,,,,0,32,0,0,03t
2024-02-05 11:00:00,50.9,,,,,,0,33,0,0,03t
2024-02-05 12:00:00,45.7,,,,,,0,34,0,0,03t
2024-02-05 13:00:00,46.7,,,,,,0,33,0,0,03t
2024-02-05 14:00:00,45.4,,,,,,0,32,0,0,03t
2024-02-05 15:00:00,41.6,,,,,,0,33,0,0,03t
2024-02-05 16:00:00,42.3,,,,,,0,33,0,0,03t
2024-02-05 17:00:00,44.5,,,,,,0,33,0,0,03t
2024-02-05 18:00:00,51.1,,,,,,0,30,0,0,03t
2024-02-05 19:00:00,40.3,,,,,,0,29,0,0,03t
2024-02-05 20:00:00,38.3,,,,,,0,29,0,0,03t
2024-02-05 21:00:00,43.4,,,,,,0,29,0,0,03t
2024-02-05 22:00:00,39.5,,,,,,0,28,0,0,03t
2024-02-05 23:00:00,33.2,,,,,,0,28,0,0,03t
2024-02-06 00:00:00,29.3,,,,,,0,28,0,0,03t
2024-02-06 01:00:00,27.4,,,,,,0,27,0,0,03t
2024-02-06 02:00:00,28.1,,,,,,0,27,0,0,03t
2024-02-06 03:00:00,32.6,,,,,,0,26,0,0,03t
2024-02-06 04:00:00,30.9,,,,,,0,26,0,0,03t
2024-02-06 05:00:00,29.5,,,,,,0,26,0,0,03t
2024-02-06 06:00:00,36.1,,,,,,0,26,0,0,03t
2024-02-06 07:00:00,41.9,,,,,,0,27,0,0,03t
2024-02-06 08:00:00,45.5,,,,,,0,30,0,0,03t
2024-02-06 09:00:00,37.8,,,,,,0,31,0,0,03t
2024-02-06 10:00:00,39.4,,,,,,0,32,0,0,03t
2024-02-06 11:00:00,37.2,,,,,,0,33,0,0,03t
2024-02-06 12:00:00,43.9,,,,,,0,33,0,0,03t
2024-02-06 13:00:00,39.1,,,,,,0,33,0,0,03t
2024-02-06 14:00:00,37.9,,,,,,0,32,0,0,03t
2024-02-06 15:00:00,36.9,,,,,,0,32,0,0,03t
2024-02-06 16:00:00,38.4,,,,,,0,33,0,0,03t
2024-02-06 17:00:00,43.7,,,,,,0,32,0,0,03t
2024-02-06 18:00:00,40.1,,,,,,0,30,0,0,03t
2024-02-06 19:00:00,45.8,,,,,,0,29,0,0,03t
2024-02-06 20:00:00,46.8,,,,,,0,29,0,0,03t
2024-02-06 21:00:00,35.2,,,,,,0,28,0,0,03t
2024-02-06 22:00:00,30.3,,,,,,0,28,0,0,03t
2024-02-06 23:00:00,32.3,,,,,,0,28,0,0,03t
2024-02-07 00:00:00,30.3,,,,,,0,28,0,0,03t
2024-02-07 01:00:00,28.9,,,,,,0,27,0,0,03t
2024-02-07 02:00:00,27.1,,,,,,0,27,0,0,03t
2024-02-07 03:00:00,27.6,,,,,,0,27,0,0,03t
2024-02-07 04:00:00,30.1,,,,,,0,27,0,0,03t
2024-02-07 05:00:00,30.8,,,,,,0,27,0,0,03t
2024-02-07 06:00:00,37.3,,,,,,0,27,0,0,03t
2024-02-07 07:00:00,42.1,,,,,,0,28,0,0,03t
2024-02-07 08:00:00,45.6,,,,,,0,30,0,0,03t
2024-02-07 09:00:00,40.6,,,,,,0,31,0,0,03t
2024-02-07 10:00:00,35.1,,,,,,0,32,0,0,03t
2024-02-07 11:00:00,32.9,,,,,,0,33,0,0,03t
2024-02-07 12:00:00,34.2,,,,,,0,33,0,0,03t
2024-02-07 13:00:00,31.5,,,,,,0,33,0,0,03t
2024-02-07 14:00:00,30.7,,,,,,0,32,0,0,03t
2024-02-07 15:00:00,33.1,,,,,,0,32,0,0,03t
2024-02-07 16:00:00,30.6,,,,,,0,32,0,0,03t
2024-02-07 17:00:00,29.4,,,,,,0,32,0,0,03t
2024-02-07 18:00:00,32.1,,,,,,0,30,0,0,03t
2024-02-07 19:00:00,34.6,,,,,,0,29,0,0,03t
2024-02-07 20:00:00,35.7,,,,,,0,29,0,0,03t
2024-02-07 21:00:00,33.7,,,,,,0,28,0,0,03t
2024-02-07 22:00:00,34.7,,,,,,0,28,0,0,03t
2024-02-07 23:00:00,28.2,,,,,,0,28,0,0,03t
2024-02-08 00:00:00,32.5,,,,,,0,27,0,0,03t
2024-02-08 01:00:00,29.9,,,,,,0,27,0,0,03t
2024-02-08 02:00:00,27.9,,,,,,0,27,0,0,03t
2024-02-08 03:00:00,29.4,,,,,,0,27,0,0,03t
2024-02-08 04:00:00,28.6,,,,,,0,27,0,0,03t
2024-02-08 05:00:00,32.6,,,,,,0,27,0,0,03t
2024-02-08 06:00:00,33.7,,,,,,0,27,0,0,03t
2024-02-08 07:00:00,35.7,,,,,,0,28,0,0,03t
2024-02-08 08:00:00,37.1,,,,,,0,30,0,0,03t
2024-02-08 09:00:00,33.9,,,,,,0,31,0,0,03t
2024-02-08 10:00:00,35.6,,,,,,0,32,0,0,03t
2024-02-08 11:00:00,33.8,,,,,,0,32,0,0,03t
2024-02-08 12:00:00,36.3,,,,,,0,33,0,0,03t
2024-02-08 13:00:00,31.6,,,,,,0,33,0,0,03t
2024-02-08 14:00:00,30.2,,,,,,0,32,0,0,03t
2024-02-08 15:00:00,40.0,,,,,,0,32,0,0,03t
2024-02-08 16:00:00,35.6,,,,,,0,32,0,0,03t
2024-02-08 17:00:00,38.7,,,,,,0,32,0,0,03t
2024-02-08 18:00:00,35.6,,,,,,0,30,0,0,03t
2024-02-08 19:00:00,33.6,,,,,,0,29,0,0,03t
2024-02-08 20:00:00,30.8,,,,,,0,29,0,0,03t
2024-02-08 21:00:00,32.5,,,,,,0,28,0,0,03t
2024-02-08 22:00:00,28.4,,,,,,0,28,0,0,03t
2024-02-08 23:00:00,26.3,,,,,,0,28,0,0,03t
2024-02-09 00:00:00,20.9,,,,,,0,27,0,0,03t
2024-02-09 01:00:00,21.4,,,,,,0,27,0,0,03t
2024-02-09 02:00:00,20.2,,,,,,0,27,0,0,03t
2024-02-09 03:00:00,19.4,,,,,,0,27,0,0,03t
