DATETIMEDATA,PM25,WS,TEMP,RH,WD,stationID
2024-01-12 04:00:00,24.2,1,0,0,191,05t
2024-01-12 05:00:00,27.9,1,0,0,194,05t
2024-01-12 06:00:00,26.0,1,0,0,191,05t
2024-01-12 07:00:00,25.2,1,0,0,185,05t
2024-01-12 08:00:00,29.0,2,0,0,199,05t
2024-01-12 09:00:00,28.9,2,0,0,200,05t
2024-01-12 10:00:00,27.1,2,0,0,193,05t
2024-01-12 11:00:00,29.8,2,0,0,186,05t
2024-01-12 12:00:00,26.0,2,0,0,190,05t
2024-01-12 13:00:00,25.0,2,0,0,188,05t
2024-01-12 14:00:00,26.0,2,0,0,197,05t
2024-01-12 15:00:00,26.3,2,0,0,203,05t
2024-01-12 16:00:00,32.8,2,0,0,194,05t
2024-01-12 17:00:00,28.9,2,0,0,194,05t
2024-01-12 18:00:00,27.0,2,0,0,192,05t
2024-01-12 19:00:00,28.0,1,0,0,188,05t
2024-01-12 20:00:00,26.8,2,0,0,192,05t
2024-01-12 21:00:00,22.0,2,0,0,186,05t
2024-01-12 22:00:00,22.2,1,0,0,172,05t
2024-01-12 23:00:00,27.9,1,0,0,175,05t
2024-01-13 00:00:00,24.8,1,0,0,183,05t
2024-01-13 01:00:00,20.1,1,0,0,191,05t
2024-01-13 02:00:00,22.8,1,0,0,187,05t
2024-01-13 03:00:00,18.1,1,0,0,194,05t
2024-01-13 04:00:00,21.0,1,0,0,192,05t
2024-01-13 05:00:00,20.0,1,0,0,191,05t
2024-01-13 06:00:00,19.1,1,0,0,191,05t
2024-01-13 07:00:00,21.0,0,0,0,141,05t
2024-01-13 08:00:00,20.0,1,0,0,130,05t
2024-01-13 09:00:00,19.5,1,0,0,139,05t
2024-01-13 10:00:00,32.0,1,0,0,156,05t
2024-01-13 11:00:00,31.3,1,0,0,115,05t
2024-01-13 12:00:00,38.7,2,0,0,146,05t
2024-01-13 13:00:00,32.2,2,0,0,157,05t
2024-01-13 14:00:00,37.3,2,0,0,139,05t
2024-01-13 15:00:00,44.1,2,0,0,129,05t
2024-01-13 16:00:00,45.8,2,0,0,120,05t
2024-01-13 17:00:00,41.0,1,0,0,146,05t
2024-01-13 18:00:00,39.9,2,0,0,185,05t
2024-01-13 19:00:00,37.6,2,0,0,185,05t
2024-01-13 20:00:00,27.0,1,0,0,181,05t
2024-01-13 21:00:00,28.2,1,0,0,176,05t
2024-01-13 22:00:00,31.8,1,0,0,182,05t
2024-01-13 23:00:00,28.0,1,0,0,193,05t
2024-01-14 00:00:00,27.7,1,0,0,190,05t
2024-01-14 01:00:00,21.0,1,0,0,189,05t
2024-01-14 02:00:00,22.0,0,0,0,27,05t
2024-01-14 03:00:00,22.8,0,0,0,100,05t
2024-01-14 04:00:00,17.3,0,0,0,88,05t
2024-01-14 05:00:00,24.0,0,0,0,87,05t
2024-01-14 06:00:00,26.3,1,0,0,74,05t
2024-01-14 07:00:00,57.2,1,0,0,80,05t
2024-01-14 08:00:00,61.0,1,0,0,29,05t
2024-01-14 09:00:00,59.9,2,0,0,359,05t
2024-01-14 10:00:00,57.8,2,0,0,71,05t
2024-01-14 11:00:00,53.8,3,0,0,77,05t
2024-01-14 12:00:00,49.6,2,0,0,84,05t
2024-01-14 13:00:00,40.9,2,0,0,72,05t
2024-01-14 14:00:00,38.0,2,0,0,75,05t
2024-01-14 15:00:00,38.9,2,0,0,54,05t
2024-01-14 16:00:00,36.2,2,0,0,42,05t
2024-01-14 17:00:00,39.9,2,0,0,63,05t
2024-01-14 18:00:00,38.0,1,0,0,94,05t
2024-01-14 19:00:00,36.9,0,0,0,74,05t
2024-01-14 20:00:00,35.1,0,0,0,127,05t
2024-01-14 21:00:00,38.4,0,0,0,108,05t
2024-01-14 22:00:00,47.2,0,0,0,142,05t
2024-01-14 23:00:00,50.9,0,0,0,103,05t
2024-01-15 00:00:00,48.4,1,0,0,136,05t
2024-01-15 01:00:00,56.4,1,0,0,120,05t
2024-01-15 02:00:00,42.9,0,0,0,88,05t
2024-01-15 03:00:00,20.1,0,0,0,86,05t
2024-01-15 04:00:00,42.2,1,0,0,86,05t
2024-01-15 05:00:00,46.0,1,0,0,95,05t
2024-01-15 06:00:00,47.2,1,0,0,82,05t
2024-01-15 07:00:00,51.7,1,0,0,61,05t
2024-01-15 08:00:00,45.7,2,0,0,80,05t
2024-01-15 09:00:00,38.4,3,0,0,81,05t
2024-01-15 10:00:00,25.9,3,0,0,76,05t
2024-01-15 11:00:00,23.0,3,0,0,89,05t
2024-01-15 12:00:00,23.8,3,0,0,72,05t
2024-01-15 13:00:00,19.0,2,0,0,64,05t
2024-01-15 14:00:00,19.2,2,0,0,90,05t
2024-01-15 15:00:00,25.1,2,0,0,104,05t
2024-01-15 16:00:00,27.9,2,0,0,72,05t
2024-01-15 17:00:00,24.1,2,0,0,84,05t
2024-01-15 18:00:00,27.8,1,0,0,23,05t
2024-01-15 19:00:00,23.3,1,0,0,8,05t
2024-01-15 20:00:00,31.9,0,0,0,357,05t
2024-01-15 21:00:00,29.2,0,0,0,47,05t
2024-01-15 22:00:00,33.9,0,0,0,57,05t
2024-01-15 23:00:00,32.1,0,0,0,353,05t
2024-01-16 00:00:00,34.2,0,0,0,360,05t
2024-01-16 01:00:00,39.0,0,0,0,120,05t
2024-01-16 02:00:00,40.1,1,0,0,90,05t
2024-01-16 03:00:00,42.4,1,0,0,7,05t
2024-01-16 04:00:00,53.8,1,0,0,360,05t
2024-01-16 05:00:00,45.9,1,0,0,68,05t
2024-01-16 06:00:00,44.1,1,0,0,80,05t
2024-01-16 07:00:00,47.9,1,0,0,80,05t
2024-01-16 08:00:00,43.7,2,0,0,76,05t
2024-01-16 09:00:00,33.9,2,0,0,69,05t
2024-01-16 10:00:00,30.8,3,0,0,68,05t
2024-01-16 11:00:00,22.9,3,0,0,87,05t
2024-01-16 12:00:00,20.2,2,0,0,72,05t
2024-01-16 13:00:00,24.9,2,0,0,101,05t
2024-01-16 14:00:00,23.1,2,0,0,40,05t
2024-01-16 15:00:00,26.8,2,0,0,21,05t
2024-01-16 16:00:00,21.5,2,0,0,51,05t
2024-01-16 17:00:00,35.9,1,0,0,67,05t
2024-01-16 18:00:00,34.2,0,0,0,64,05t
2024-01-16 19:00:00,38.8,1,0,0,19,05t
2024-01-16 20:00:00,32.3,0,0,0,79,05t
2024-01-16 21:00:00,41.9,0,0,0,65,05t
2024-01-16 22:00:00,38.2,1,0,0,87,05t
2024-01-16 23:00:00,43.3,1,0,0,92,05t
2024-01-17 00:00:00,54.2,1,0,0,87,05t
2024-01-17 01:00:00,61.9,1,0,0,71,05t
2024-01-17 02:00:00,58.0,1,0,0,70,05t
2024-01-17 03:00:00,58.6,1,0,0,79,05t
2024-01-17 04:00:00,44.9,1,0,0,96,05t
2024-01-17 05:00:00,41.4,1,0,0,88,05t
2024-01-17 06:00:00,54.0,1,0,0,94,05t
2024-01-17 07:00:00,54.7,1,0,0,89,05t
2024-01-17 08:00:00,43.8,2,0,0,74,05t
2024-01-17 09:00:00,36.6,3,0,0,102,05t
2024-01-17 10:00:00,25.2,3,0,0,82,05t
2024-01-17 11:00:00,33.1,3,0,0,78,05t
2024-01-17 12:00:00,36.2,2,0,0,91,05t
2024-01-17 13:00:00,41.9,2,0,0,102,05t
2024-01-17 14:00:00,39.9,2,0,0,78,05t
2024-01-17 15:00:00,38.2,2,0,0,35,05t
2024-01-17 16:00:00,42.8,2,0,0,58,05t
2024-01-17 17:00:00,35.1,1,0,0,66,05t
2024-01-17 18:00:00,39.3,1,0,0,24,05t
2024-01-17 19:00:00,50.0,0,0,0,108,05t
2024-01-17 20:00:00,50.0,0,0,0,76,05t
2024-01-17 21:00:00,50.8,0,0,0,183,05t
2024-01-17 22:00:00,46.1,0,0,0,315,05t
2024-01-17 23:00:00,49.1,0,0,0,136,05t
2024-01-18 00:00:00,51.3,0,0,0,119,05t
2024-01-18 01:00:00,59.9,0,0,0,76,05t
2024-01-18 02:00:00,57.1,0,0,0,86,05t
2024-01-18 03:00:00,61.0,0,0,0,81,05t
2024-01-18 04:00:00,60.0,1,0,0,106,05t
2024-01-18 05:00:00,60.0,1,0,0,46,05t
2024-01-18 06:00:00,60.7,1,0,0,58,05t
2024-01-18 07:00:00,52.1,1,0,0,58,05t
2024-01-18 08:00:00,56.1,1,0,0,38,05t
2024-01-18 09:00:00,59.7,2,0,0,41,05t
2024-01-18 10:00:00,49.8,2,0,0,30,05t
2024-01-18 11:00:00,44.8,2,0,0,71,05t
2024-01-18 12:00:00,36.7,2,0,0,61,05t
2024-01-18 13:00:00,26.2,2,0,0,58,05t
2024-01-18 14:00:00,31.1,2,0,0,91,05t
2024-01-18 15:00:00,33.9,2,0,0,93,05t
2024-01-18 16:00:00,31.0,2,0,0,87,05t
2024-01-18 17:00:00,32.2,1,0,0,98,05t
2024-01-18 18:00:00,36.9,1,0,0,314,05t
2024-01-18 19:00:00,35.2,1,0,0,298,05t
2024-01-18 20:00:00,41.2,1,0,0,302,05t
2024-01-18 21:00:00,49.2,1,0,0,312,05t
2024-01-18 22:00:00,54.3,1,0,0,187,05t
2024-01-18 23:00:00,64.2,0,0,0,163,05t
2024-01-19 00:00:00,71.4,0,0,0,100,05t
2024-01-19 01:00:00,83.4,0,0,0,64,05t
2024-01-19 02:00:00,65.9,0,0,0,322,05t
2024-01-19 03:00:00,62.2,0,0,0,297,05t
2024-01-19 04:00:00,67.1,0,0,0,287,05t
2024-01-19 05:00:00,71.1,0,0,0,1,05t
2024-01-19 06:00:00,75.1,0,0,0,91,05t
2024-01-19 07:00:00,78.3,1,0,0,82,05t
2024-01-19 08:00:00,85.9,0,0,0,127,05t
2024-01-19 09:00:00,82.7,1,0,0,39,05t
2024-01-19 10:00:00,73.7,1,0,0,107,05t
2024-01-19 11:00:00,64.5,1,0,0,159,05t
2024-01-19 12:00:00,48.5,2,0,0,149,05t
2024-01-19 13:00:00,33.2,1,0,0,66,05t
2024-01-19 14:00:00,38.0,1,0,0,205,05t
2024-01-19 15:00:00,37.2,2,0,0,188,05t
2024-01-19 16:00:00,43.1,1,0,0,184,05t
2024-01-19 17:00:00,45.1,1,0,0,183,05t
2024-01-19 18:00:00,47.9,0,0,0,129,05t
2024-01-19 19:00:00,44.9,0,0,0,133,05t
2024-01-19 20:00:00,42.2,0,0,0,129,05t
2024-01-19 21:00:00,47.3,1,0,0,177,05t
2024-01-19 22:00:00,54.9,1,0,0,186,05t
2024-01-19 23:00:00,52.8,1,0,0,186,05t
2024-01-20 00:00:00,47.0,1,0,0,184,05t
2024-01-20 01:00:00,48.0,1,0,0,229,05t
2024-01-20 02:00:00,47.3,0,0,0,155,05t
2024-01-20 03:00:00,56.0,0,0,0,160,05t
2024-01-20 04:00:00,55.9,1,0,0,218,05t
2024-01-20 05:00:00,53.0,0,0,0,249,05t
2024-01-20 06:00:00,53.2,0,0,0,93,05t
2024-01-20 07:00:00,58.9,0,0,0,124,05t
2024-01-20 08:00:00,57.0,1,0,0,74,05t
2024-01-20 09:00:00,87.6,1,0,0,118,05t
2024-01-20 10:00:00,74.6,1,0,0,188,05t
2024-01-20 11:00:00,63.0,1,0,0,193,05t
2024-01-20 12:00:00,63.4,2,0,0,192,05t
2024-01-20 13:00:00,45.7,2,0,0,190,05t
2024-01-20 14:00:00,37.0,3,0,0,189,05t
2024-01-20 15:00:00,38.0,2,0,0,193,05t
2024-01-20 16:00:00,37.9,1,0,0,175,05t
2024-01-20 17:00:00,34.1,1,0,0,179,05t
2024-01-20 18:00:00,38.2,1,0,0,184,05t
2024-01-20 19:00:00,43.2,1,0,0,173,05t
2024-01-20 20:00:00,47.8,1,0,0,182,05t
2024-01-20 21:00:00,41.1,2,0,0,190,05t
2024-01-20 22:00:00,44.8,2,0,0,195,05t
2024-01-20 23:00:00,38.1,2,0,0,200,05t
2024-01-21 00:00:00,39.8,2,0,0,195,05t
2024-01-21 01:00:00,35.1,1,0,0,193,05t
2024-01-21 02:00:00,37.0,1,0,0,171,05t
2024-01-21 03:00:00,38.2,1,0,0,156,05t
2024-01-21 04:00:00,44.0,0,0,0,171,05t
2024-01-21 05:00:00,42.9,0,0,0,171,05t
2024-01-21 06:00:00,40.1,0,0,0,141,05t
2024-01-21 07:00:00,44.1,0,0,0,152,05t
2024-01-21 08:00:00,47.7,1,0,0,177,05t
2024-01-21 09:00:00,38.7,2,0,0,187,05t
2024-01-21 10:00:00,29.0,2,0,0,190,05t
2024-01-21 11:00:00,30.1,2,0,0,186,05t
2024-01-21 12:00:00,33.9,2,0,0,193,05t
2024-01-21 13:00:00,30.8,2,0,0,185,05t
2024-01-21 14:00:00,25.2,2,0,0,192,05t
2024-01-21 15:00:00,30.0,2,0,0,186,05t
2024-01-21 16:00:00,31.2,2,0,0,189,05t
2024-01-21 17:00:00,35.9,2,0,0,186,05t
2024-01-21 18:00:00,32.0,1,0,0,166,05t
2024-01-21 19:00:00,32.3,0,0,0,98,05t
2024-01-21 20:00:00,42.0,0,0,0,142,05t
2024-01-21 21:00:00,42.2,0,0,0,154,05t
2024-01-21 22:00:00,46.9,1,0,0,189,05t
2024-01-21 23:00:00,42.5,1,0,0,186,05t
2024-01-22 00:00:00,27.1,1,0,0,214,05t
2024-01-22 01:00:00,29.2,1,0,0,345,05t
2024-01-22 02:00:00,34.8,1,0,0,332,05t
2024-01-22 03:00:00,29.2,0,0,0,317,05t
2024-01-22 04:00:00,35.2,0,0,0,173,05t
2024-01-22 05:00:00,41.7,0,0,0,322,05t
2024-01-22 06:00:00,34.6,0,0,0,312,05t
2024-01-22 07:00:00,52.8,1,0,0,324,05t
2024-01-22 08:00:00,45.7,1,0,0,296,05t
2024-01-22 09:00:00,38.2,1,0,0,299,05t
2024-01-22 10:00:00,43.5,1,0,0,275,05t
2024-01-22 11:00:00,30.2,1,0,0,310,05t
2024-01-22 12:00:00,37.0,1,0,0,294,05t
2024-01-22 13:00:00,38.1,2,0,0,283,05t
2024-01-22 14:00:00,41.1,1,0,0,298,05t
2024-01-22 15:00:00,45.1,1,0,0,283,05t
2024-01-22 16:00:00,49.0,1,0,0,219,05t
2024-01-22 17:00:00,49.2,1,0,0,185,05t
2024-01-22 18:00:00,54.9,1,0,0,174,05t
2024-01-22 19:00:00,52.1,0,0,0,181,05t
2024-01-22 20:00:00,55.0,0,0,0,144,05t
2024-01-22 21:00:00,54.0,1,0,0,160,05t
2024-01-22 22:00:00,53.5,1,0,0,181,05t
2024-01-22 23:00:00,37.7,1,0,0,193,05t
2024-01-23 00:00:00,29.2,1,0,0,187,05t
2024-01-23 01:00:00,34.9,1,0,0,186,05t
2024-01-23 02:00:00,31.9,1,0,0,182,05t
2024-01-23 03:00:00,29.1,1,0,0,195,05t
2024-01-23 04:00:00,31.9,1,0,0,290,05t
2024-01-23 05:00:00,30.1,1,0,0,312,05t
2024-01-23 06:00:00,34.2,0,0,0,303,05t
2024-01-23 07:00:00,40.9,1,0,0,187,05t
2024-01-23 08:00:00,40.0,2,0,0,47,05t
2024-01-23 09:00:00,68.9,2,0,0,13,05t
2024-01-23 10:00:00,64.9,2,0,0,81,05t
2024-01-23 11:00:00,63.0,2,0,0,69,05t
2024-01-23 12:00:00,63.8,2,0,0,89,05t
2024-01-23 13:00:00,57.8,2,0,0,95,05t
2024-01-23 14:00:00,52.9,2,0,0,82,05t
2024-01-23 15:00:00,50.0,1,0,0,88,05t
2024-01-23 16:00:00,51.0,2,0,0,187,05t
2024-01-23 17:00:00,52.1,2,0,0,188,05t
2024-01-23 18:00:00,55.3,1,0,0,298,05t
2024-01-23 19:00:00,64.9,1,0,0,298,05t
2024-01-23 20:00:00,62.1,0,0,0,127,05t
2024-01-23 21:00:00,64.8,1,0,0,140,05t
2024-01-23 22:00:00,59.9,0,0,0,127,05t
2024-01-23 23:00:00,57.4,0,0,0,113,05t
2024-01-24 00:00:00,67.9,1,0,0,115,05t
2024-01-24 01:00:00,63.6,1,0,0,90,05t
2024-01-24 02:00:00,50.5,2,0,0,101,05t
2024-01-24 03:00:00,35.9,2,0,0,117,05t
2024-01-24 04:00:00,32.0,1,0,0,102,05t
2024-01-24 05:00:00,31.2,2,0,0,104,05t
2024-01-24 06:00:00,35.8,3,0,0,78,05t
2024-01-24 07:00:00,29.1,3,0,0,80,05t
2024-01-24 08:00:00,30.7,3,0,0,71,05t
2024-01-24 09:00:00,22.9,3,0,0,70,05t
2024-01-24 10:00:00,20.3,3,0,0,78,05t
2024-01-24 11:00:00,27.9,3,0,0,83,05t
2024-01-24 12:00:00,25.2,3,0,0,65,05t
2024-01-24 13:00:00,30.9,2,0,0,57,05t
2024-01-24 14:00:00,27.2,2,0,0,76,05t
2024-01-24 15:00:00,31.8,1,0,0,44,05t
2024-01-24 16:00:00,26.9,1,0,0,23,05t
2024-01-24 17:00:00,25.1,1,0,0,44,05t
2024-01-24 18:00:00,27.1,2,0,0,10,05t
2024-01-24 19:00:00,30.0,2,0,0,333,05t
2024-01-24 20:00:00,30.3,1,0,0,330,05t
2024-01-24 21:00:00,40.0,1,0,0,325,05t
2024-01-24 22:00:00,40.6,2,0,0,335,05t
2024-01-24 23:00:00,30.0,1,0,0,325,05t
2024-01-25 00:00:00,31.2,1,0,0,330,05t
2024-01-25 01:00:00,35.9,1,0,0,338,05t
2024-01-25 02:00:00,32.9,1,0,0,355,05t
2024-01-25 03:00:00,30.8,1,0,0,359,05t
2024-01-25 04:00:00,25.1,1,0,0,24,05t
2024-01-25 05:00:00,29.1,1,0,0,53,05t
2024-01-25 06:00:00,31.8,1,0,0,7,05t
2024-01-25 07:00:00,26.2,2,0,0,33,05t
2024-01-25 08:00:00,32.0,2,0,0,61,05t
2024-01-25 09:00:00,31.8,3,0,0,42,05t
2024-01-25 10:00:00,27.0,2,0,0,18,05t
2024-01-25 11:00:00,,3,0,0,36,05t
2024-01-25 12:00:00,,3,0,0,52,05t
2024-01-25 13:00:00,28.0,2,0,0,52,05t
2024-01-25 14:00:00,28.1,2,0,0,43,05t
2024-01-25 15:00:00,29.9,2,0,0,11,05t
2024-01-25 16:00:00,27.4,2,0,0,327,05t
2024-01-25 17:00:00,38.7,2,0,0,324,05t
2024-01-25 18:00:00,31.0,2,0,0,326,05t
2024-01-25 19:00:00,32.1,2,0,0,320,05t
2024-01-25 20:00:00,35.8,2,0,0,322,05t
2024-01-25 21:00:00,30.1,2,0,0,332,05t
2024-01-25 22:00:00,33.9,2,0,0,321,05t
2024-01-25 23:00:00,32.2,1,0,0,336,05t
2024-01-26 00:00:00,37.9,1,0,0,331,05t
2024-01-26 01:00:00,36.1,1,0,0,321,05t
2024-01-26 02:00:00,39.4,1,0,0,332,05t
2024-01-26 03:00:00,50.8,1,0,0,319,05t
2024-01-26 04:00:00,44.1,1,0,0,321,05t
2024-01-26 05:00:00,45.8,1,0,0,336,05t
2024-01-26 06:00:00,40.7,2,0,0,4,05t
2024-01-26 07:00:00,32.9,2,0,0,14,05t
2024-01-26 08:00:00,30.2,2,0,0,13,05t
2024-01-26 09:00:00,35.2,2,0,0,83,05t
2024-01-26 10:00:00,41.7,3,0,0,77,05t
2024-01-26 11:00:00,31.9,3,0,0,37,05t
2024-01-26 12:00:00,28.1,2,0,0,70,05t
2024-01-26 13:00:00,31.0,2,0,0,37,05t
2024-01-26 14:00:00,31.9,2,0,0,23,05t
2024-01-26 15:00:00,30.0,2,0,0,71,05t
2024-01-26 16:00:00,30.1,1,0,0,36,05t
2024-01-26 17:00:00,33.1,1,0,0,68,05t
2024-01-26 18:00:00,36.1,1,0,0,15,05t
2024-01-26 19:00:00,39.2,1,0,0,294,05t
2024-01-26 20:00:00,44.9,1,0,0,293,05t
2024-01-26 21:00:00,43.0,1,0,0,323,05t
2024-01-26 22:00:00,43.0,1,0,0,319,05t
2024-01-26 23:00:00,42.1,1,0,0,321,05t
2024-01-27 00:00:00,45.3,2,0,0,337,05t
2024-01-27 01:00:00,54.4,1,0,0,326,05t
2024-01-27 02:00:00,37.3,1,0,0,328,05t
2024-01-27 03:00:00,45.9,1,0,0,325,05t
2024-01-27 04:00:00,44.2,1,0,0,334,05t
2024-01-27 05:00:00,48.9,1,0,0,336,05t
2024-01-27 06:00:00,46.3,1,0,0,334,05t
2024-01-27 07:00:00,54.9,1,0,0,342,05t
2024-01-27 08:00:00,52.1,1,0,0,349,05t
2024-01-27 09:00:00,54.8,2,0,0,61,05t
2024-01-27 10:00:00,48.5,3,0,0,72,05t
2024-01-27 11:00:00,34.1,3,0,0,79,05t
2024-01-27 12:00:00,38.0,3,0,0,67,05t
2024-01-27 13:00:00,38.2,3,0,0,39,05t
2024-01-27 14:00:00,44.0,2,0,0,35,05t
2024-01-27 15:00:00,45.0,2,0,0,18,05t
2024-01-27 16:00:00,46.0,2,0,0,43,05t
2024-01-27 17:00:00,47.0,1,0,0,72,05t
2024-01-27 18:00:00,46.0,1,0,0,25,05t
2024-01-27 19:00:00,45.1,1,0,0,355,05t
2024-01-27 20:00:00,49.1,1,0,0,358,05t
2024-01-27 21:00:00,52.8,1,0,0,0,05t
2024-01-27 22:00:00,48.5,1,0,0,1,05t
2024-01-27 23:00:00,64.0,0,0,0,96,05t
2024-01-28 00:00:00,64.1,1,0,0,33,05t
2024-01-28 01:00:00,68.0,1,0,0,72,05t
2024-01-28 02:00:00,68.9,1,0,0,88,05t
2024-01-28 03:00:00,66.8,1,0,0,92,05t
2024-01-28 04:00:00,60.0,1,0,0,121,05t
2024-01-28 05:00:00,60.5,1,0,0,123,05t
2024-01-28 06:00:00,74.7,1,0,0,80,05t
2024-01-28 07:00:00,65.2,1,0,0,80,05t
2024-01-28 08:00:00,69.9,2,0,0,95,05t
2024-01-28 09:00:00,65.5,3,0,0,104,05t
2024-01-28 10:00:00,50.8,3,0,0,101,05t
2024-01-28 11:00:00,46.3,3,0,0,80,05t
2024-01-28 12:00:00,53.8,3,0,0,81,05t
2024-01-28 13:00:00,48.2,2,0,0,122,05t
2024-01-28 14:00:00,52.9,2,0,0,123,05t
2024-01-28 15:00:00,51.0,1,0,0,134,05t
2024-01-28 16:00:00,50.9,1,0,0,104,05t
2024-01-28 17:00:00,49.1,1,0,0,70,05t
2024-01-28 18:00:00,50.9,2,0,0,27,05t
2024-01-28 19:00:00,46.9,1,0,0,104,05t
2024-01-28 20:00:00,45.2,0,0,0,160,05t
2024-01-28 21:00:00,50.1,0,0,0,53,05t
2024-01-28 22:00:00,53.4,0,0,0,114,05t
2024-01-28 23:00:00,64.9,0,0,0,85,05t
2024-01-29 00:00:00,61.6,1,0,0,62,05t
2024-01-29 01:00:00,79.1,1,0,0,88,05t
2024-01-29 02:00:00,53.6,2,0,0,107,05t
2024-01-29 03:00:00,41.9,1,0,0,101,05t
2024-01-29 04:00:00,38.1,1,0,0,114,05t
2024-01-29 05:00:00,42.0,1,0,0,120,05t
2024-01-29 06:00:00,41.9,1,0,0,97,05t
2024-01-29 07:00:00,39.0,2,0,0,95,05t
2024-01-29 08:00:00,38.9,2,0,0,88,05t
2024-01-29 09:00:00,34.8,3,0,0,89,05t
2024-01-29 10:00:00,28.9,3,0,0,102,05t
2024-01-29 11:00:00,27.4,3,0,0,91,05t
2024-01-29 12:00:00,37.8,3,0,0,117,05t
2024-01-29 13:00:00,31.4,2,0,0,98,05t
2024-01-29 14:00:00,42.8,1,0,0,131,05t
2024-01-29 15:00:00,37.0,1,0,0,93,05t
2024-01-29 16:00:00,37.1,1,0,0,65,05t
2024-01-29 17:00:00,40.0,1,0,0,26,05t
2024-01-29 18:00:00,41.1,1,0,0,189,05t
2024-01-29 19:00:00,45.0,0,0,0,201,05t
2024-01-29 20:00:00,46.0,1,0,0,276,05t
2024-01-29 21:00:00,46.0,1,0,0,302,05t
2024-01-29 22:00:00,46.9,1,0,0,309,05t
2024-01-29 23:00:00,45.1,1,0,0,299,05t
2024-01-30 00:00:00,48.3,0,0,0,295,05t
2024-01-30 01:00:00,56.8,0,0,0,329,05t
2024-01-30 02:00:00,52.3,0,0,0,321,05t
2024-01-30 03:00:00,61.4,1,0,0,269,05t
2024-01-30 04:00:00,73.3,0,0,0,64,05t
2024-01-30 05:00:00,80.9,0,0,0,309,05t
2024-01-30 06:00:00,78.0,1,0,0,76,05t
2024-01-30 07:00:00,79.0,0,0,0,103,05t
2024-01-30 08:00:00,79.6,1,0,0,120,05t
2024-01-30 09:00:00,68.6,2,0,0,143,05t
2024-01-30 10:00:00,57.9,1,0,0,107,05t
2024-01-30 11:00:00,54.9,1,0,0,127,05t
2024-01-30 12:00:00,52.9,1,0,0,172,05t
2024-01-30 13:00:00,50.0,2,0,0,207,05t
2024-01-30 14:00:00,50.1,2,0,0,204,05t
2024-01-30 15:00:00,53.0,2,0,0,185,05t
2024-01-30 16:00:00,52.1,2,0,0,197,05t
2024-01-30 17:00:00,55.0,2,0,0,187,05t
2024-01-30 18:00:00,53.7,1,0,0,183,05t
2024-01-30 19:00:00,45.1,1,0,0,272,05t
2024-01-30 20:00:00,47.1,0,0,0,328,05t
2024-01-30 21:00:00,50.1,1,0,0,320,05t
2024-01-30 22:00:00,52.5,1,0,0,311,05t
2024-01-30 23:00:00,67.1,1,0,0,317,05t
2024-01-31 00:00:00,68.7,1,0,0,316,05t
2024-01-31 01:00:00,60.9,1,0,0,319,05t
2024-01-31 02:00:00,57.9,1,0,0,308,05t
2024-01-31 03:00:00,54.0,1,0,0,276,05t
2024-01-31 04:00:00,55.1,1,0,0,283,05t
2024-01-31 05:00:00,58.1,1,0,0,312,05t
2024-01-31 06:00:00,61.0,1,0,0,315,05t
2024-01-31 07:00:00,61.0,1,0,0,273,05t
2024-01-31 08:00:00,60.2,1,0,0,269,05t
2024-01-31 09:00:00,64.8,1,0,0,281,05t
2024-01-31 10:00:00,59.9,1,0,0,309,05t
2024-01-31 11:00:00,57.2,1,0,0,288,05t
2024-01-31 12:00:00,63.0,1,0,0,315,05t
2024-01-31 13:00:00,64.1,1,0,0,136,05t
2024-01-31 14:00:00,66.0,2,0,0,194,05t
2024-01-31 15:00:00,65.4,2,0,0,183,05t
2024-01-31 16:00:00,76.3,2,0,0,185,05t
2024-01-31 17:00:00,84.7,2,0,0,187,05t
2024-01-31 18:00:00,77.0,1,0,0,188,05t
2024-01-31 19:00:00,78.0,0,0,0,252,05t
2024-01-31 20:00:00,76.6,1,0,0,183,05t
2024-01-31 21:00:00,64.6,1,0,0,187,05t
2024-01-31 22:00:00,52.9,1,0,0,186,05t
2024-01-31 23:00:00,49.9,1,0,0,194,05t
2024-02-01 00:00:00,47.1,1,0,0,210,05t
2024-02-01 01:00:00,49.8,2,0,0,196,05t
2024-02-01 02:00:00,45.0,2,0,0,200,05t
2024-02-01 03:00:00,44.9,1,0,0,185,05t
2024-02-01 04:00:00,42.9,0,0,0,145,05t
2024-02-01 05:00:00,40.0,0,0,0,174,05t
2024-02-01 06:00:00,39.1,1,0,0,182,05t
2024-02-01 07:00:00,42.1,0,0,0,180,05t
2024-02-01 08:00:00,43.9,1,0,0,189,05t
2024-02-01 09:00:00,39.8,2,0,0,192,05t
2024-02-01 10:00:00,33.9,2,0,0,187,05t
2024-02-01 11:00:00,32.0,2,0,0,194,05t
2024-02-01 12:00:00,33.0,2,0,0,197,05t
2024-02-01 13:00:00,31.9,2,0,0,194,05t
2024-02-01 14:00:00,27.9,2,0,0,194,05t
2024-02-01 15:00:00,24.9,3,0,0,191,05t
2024-02-01 16:00:00,23.1,3,0,0,194,05t
2024-02-01 17:00:00,27.0,2,0,0,193,05t
2024-02-01 18:00:00,27.9,2,0,0,182,05t
2024-02-01 19:00:00,24.1,2,0,0,176,05t
2024-02-01 20:00:00,26.9,2,0,0,179,05t
2024-02-01 21:00:00,24.9,2,0,0,195,05t
2024-02-01 22:00:00,22.9,2,0,0,195,05t
